ayah_no_surah,ayah_no_quran,ayah_ar,ayah_en,ruko_no,juz_no,manzil_no,hizb_quarter,sajdah_ayah,sajdah_no,total_ayah_quran,no_of_word_ayah,list_of_words
26,1733,ٱلله يبسط ٱلرزق لمن يشآء ويقدر ۚ وفرحوا۟ بٱلحيوٰة ٱلدنيا وما ٱلحيوٰة ٱلدنيا فى ٱلءاخرة إلا متٰعۭ,"Allah gives abundant or limited provisions to whoever He wills. And the disbelievers become prideful of ˹the pleasures of˺ this worldly life. But the life of this world, compared to the Hereafter, is nothing but a fleeting enjoyment.",207,13,3,101,False,,6236,17,"[ٱلله,يبسط,ٱلرزق,لمن,يشآء,ويقدر,ۚ,وفرحوا۟,بٱلحيوٰة,ٱلدنيا,وما,ٱلحيوٰة,ٱلدنيا,فى,ٱلءاخرة,إلا,متٰعۭ]"
27,1734,ويقول ٱلذين كفروا۟ لولآ أنزل عليه ءايةۭ من ربهۦ ۗ قل إن ٱلله يضل من يشآء ويهدىٓ إليه من أناب,"The disbelievers say, “If only a sign could be sent down to him from his Lord.” Say, ˹O Prophet,˺ “Indeed, Allah leaves to stray whoever He wills, and guides to Himself whoever turns to Him—",208,13,3,101,False,,6236,20,"[ويقول,ٱلذين,كفروا۟,لولآ,أنزل,عليه,ءايةۭ,من,ربهۦ,ۗ,قل,إن,ٱلله,يضل,من,يشآء,ويهدىٓ,إليه,من,أناب]"
28,1735,ٱلذين ءامنوا۟ وتطمئن قلوبهم بذكر ٱلله ۗ ألا بذكر ٱلله تطمئن ٱلقلوب,those who believe and whose hearts find comfort in the remembrance of Allah. Surely in the remembrance of Allah do hearts find comfort.,208,13,3,101,False,,6236,12,"[ٱلذين,ءامنوا۟,وتطمئن,قلوبهم,بذكر,ٱلله,ۗ,ألا,بذكر,ٱلله,تطمئن,ٱلقلوب]"
29,1736,ٱلذين ءامنوا۟ وعملوا۟ ٱلصٰلحٰت طوبىٰ لهم وحسن مـٔابۢ,"Those who believe and do good, for them will be bliss and an honourable destination.”",208,13,3,101,False,,6236,8,"[ٱلذين,ءامنوا۟,وعملوا۟,ٱلصٰلحٰت,طوبىٰ,لهم,وحسن,مـٔابۢ]"
30,1737,كذٰلك أرسلنٰك فىٓ أمةۢ قد خلت من قبلهآ أممۭ لتتلوا۟ عليهم ٱلذىٓ أوحينآ إليك وهم يكفرون بٱلرحمٰن ۚ قل هو ربى لآ إلٰه إلا هو عليه توكلت وإليه متاب,"And so We have sent you ˹O Prophet˺ to a community, like ˹We did with˺ earlier communities, so that you may recite to them what We have revealed to you. Yet they deny the Most Compassionate. Say, “He is my Lord! There is no god ˹worthy of worship˺ except Him. In Him I put my trust, and to Him I turn ˹in repentance˺.”",208,13,3,101,False,,6236,29,"[كذٰلك,أرسلنٰك,فىٓ,أمةۢ,قد,خلت,من,قبلهآ,أممۭ,لتتلوا۟,عليهم,ٱلذىٓ,أوحينآ,إليك,وهم,يكفرون,بٱلرحمٰن,ۚ,قل,هو,ربى,لآ,إلٰه,إلا,هو,عليه,توكلت,وإليه,متاب]"
31,1738,ولو أن قرءانۭا سيرت به ٱلجبال أو قطعت به ٱلأرض أو كلم به ٱلموتىٰ ۗ بل لله ٱلأمر جميعا ۗ أفلم يا۟يـٔس ٱلذين ءامنوٓا۟ أن لو يشآء ٱلله لهدى ٱلناس جميعۭا ۗ ولا يزال ٱلذين كفروا۟ تصيبهم بما صنعوا۟ قارعة أو تحل قريبۭا من دارهم حتىٰ يأتى وعد ٱلله ۚ إن ٱلله لا يخلف ٱلميعاد,"If there were a recitation that could cause mountains to move, or the earth to split, or the dead to speak, ˹it would have been this Quran˺. But all matters are by Allah’s Will. Have the believers not yet realized that had Allah willed, He could have guided all of humanity? And disasters will continue to afflict the disbelievers or strike close to their homes for their misdeeds, until Allah’s promise comes to pass. Surely Allah never fails in His promise.",208,13,3,101,False,,6236,55,"[ولو,أن,قرءانۭا,سيرت,به,ٱلجبال,أو,قطعت,به,ٱلأرض,أو,كلم,به,ٱلموتىٰ,ۗ,بل,لله,ٱلأمر,جميعا,ۗ,أفلم,يا۟يـٔس,ٱلذين,ءامنوٓا۟,أن,لو,يشآء,ٱلله,لهدى,ٱلناس,جميعۭا,ۗ,ولا,يزال,ٱلذين,كفروا۟,تصيبهم,بما,صنعوا۟,قارعة,أو,تحل,قريبۭا,من,دارهم,حتىٰ,يأتى,وعد,ٱلله,ۚ,إن,ٱلله,لا,يخلف,ٱلميعاد]"
32,1739,ولقد ٱستهزئ برسلۢ من قبلك فأمليت للذين كفروا۟ ثم أخذتهم ۖ فكيف كان عقاب,"Other messengers had already been ridiculed before you, but I delayed the disbelievers ˹for a while˺ then seized them. And how ˹horrible˺ was My punishment!",209,13,3,101,False,,6236,14,"[ولقد,ٱستهزئ,برسلۢ,من,قبلك,فأمليت,للذين,كفروا۟,ثم,أخذتهم,ۖ,فكيف,كان,عقاب]"
33,1740,أفمن هو قآئم علىٰ كل نفسۭ بما كسبت ۗ وجعلوا۟ لله شركآء قل سموهم ۚ أم تنبـٔونهۥ بما لا يعلم فى ٱلأرض أم بظٰهرۢ من ٱلقول ۗ بل زين للذين كفروا۟ مكرهم وصدوا۟ عن ٱلسبيل ۗ ومن يضلل ٱلله فما لهۥ من هادۢ,"Is ˹there any equal to˺ the Vigilant One Who knows what every soul commits? Yet the pagans have associated others with Allah ˹in worship˺. Say, ˹O Prophet,˺ “Name them! Or do you ˹mean to˺ inform Him of something He does not know on the earth? Or are these ˹gods˺ just empty words?” In fact, the disbelievers’ falsehood has been made so appealing to them that they have been turned away from the Path. And whoever Allah leaves to stray will be left with no guide.",209,13,3,101,False,,6236,43,"[أفمن,هو,قآئم,علىٰ,كل,نفسۭ,بما,كسبت,ۗ,وجعلوا۟,لله,شركآء,قل,سموهم,ۚ,أم,تنبـٔونهۥ,بما,لا,يعلم,فى,ٱلأرض,أم,بظٰهرۢ,من,ٱلقول,ۗ,بل,زين,للذين,كفروا۟,مكرهم,وصدوا۟,عن,ٱلسبيل,ۗ,ومن,يضلل,ٱلله,فما,لهۥ,من,هادۢ]"
34,1741,لهم عذابۭ فى ٱلحيوٰة ٱلدنيا ۖ ولعذاب ٱلءاخرة أشق ۖ وما لهم من ٱلله من واقۢ,"For them is punishment in this worldly life, but the punishment of the Hereafter is truly far worse. And none can shield them from Allah.",209,13,3,101,False,,6236,16,"[لهم,عذابۭ,فى,ٱلحيوٰة,ٱلدنيا,ۖ,ولعذاب,ٱلءاخرة,أشق,ۖ,وما,لهم,من,ٱلله,من,واقۢ]"
35,1742,۞ مثل ٱلجنة ٱلتى وعد ٱلمتقون ۖ تجرى من تحتها ٱلأنهٰر ۖ أكلها دآئمۭ وظلها ۚ تلك عقبى ٱلذين ٱتقوا۟ ۖ وعقبى ٱلكٰفرين ٱلنار,The description of the Paradise promised to the righteous is that under it rivers flow; eternal is its fruit as well as its shade. That is the ˹ultimate˺ outcome for the righteous. But the outcome for the disbelievers is the Fire!,209,13,3,102,False,,6236,24,"[۞,مثل,ٱلجنة,ٱلتى,وعد,ٱلمتقون,ۖ,تجرى,من,تحتها,ٱلأنهٰر,ۖ,أكلها,دآئمۭ,وظلها,ۚ,تلك,عقبى,ٱلذين,ٱتقوا۟,ۖ,وعقبى,ٱلكٰفرين,ٱلنار]"
36,1743,وٱلذين ءاتينٰهم ٱلكتٰب يفرحون بمآ أنزل إليك ۖ ومن ٱلأحزاب من ينكر بعضهۥ ۚ قل إنمآ أمرت أن أعبد ٱلله ولآ أشرك بهۦٓ ۚ إليه أدعوا۟ وإليه مـٔاب,"˹The believers among˺ those who were given the Scripture rejoice at what has been revealed to you ˹O Prophet˺, while some ˹disbelieving˺ factions deny a portion of it. Say, “I have only been commanded to worship Allah, associating none with Him ˹in worship˺. To Him I invite ˹all˺, and to Him is my return.”",209,13,3,102,False,,6236,28,"[وٱلذين,ءاتينٰهم,ٱلكتٰب,يفرحون,بمآ,أنزل,إليك,ۖ,ومن,ٱلأحزاب,من,ينكر,بعضهۥ,ۚ,قل,إنمآ,أمرت,أن,أعبد,ٱلله,ولآ,أشرك,بهۦٓ,ۚ,إليه,أدعوا۟,وإليه,مـٔاب]"
37,1744,وكذٰلك أنزلنٰه حكما عربيۭا ۚ ولئن ٱتبعت أهوآءهم بعدما جآءك من ٱلعلم ما لك من ٱلله من ولىۢ ولا واقۢ,"And so We have revealed it as an authority in Arabic. And if you were to follow their desires after ˹all˺ the knowledge that has come to you, there would be none to protect or shield you from Allah.",209,13,3,102,False,,6236,20,"[وكذٰلك,أنزلنٰه,حكما,عربيۭا,ۚ,ولئن,ٱتبعت,أهوآءهم,بعدما,جآءك,من,ٱلعلم,ما,لك,من,ٱلله,من,ولىۢ,ولا,واقۢ]"
38,1745,ولقد أرسلنا رسلۭا من قبلك وجعلنا لهم أزوٰجۭا وذريةۭ ۚ وما كان لرسول أن يأتى بـٔاية إلا بإذن ٱلله ۗ لكل أجلۢ كتابۭ,We have certainly sent messengers before you ˹O Prophet˺ and blessed them with wives and offspring. It was not for any messenger to bring a sign without Allah’s permission. Every destined matter has a ˹set˺ time.,210,13,3,102,False,,6236,23,"[ولقد,أرسلنا,رسلۭا,من,قبلك,وجعلنا,لهم,أزوٰجۭا,وذريةۭ,ۚ,وما,كان,لرسول,أن,يأتى,بـٔاية,إلا,بإذن,ٱلله,ۗ,لكل,أجلۢ,كتابۭ]"
39,1746,يمحوا۟ ٱلله ما يشآء ويثبت ۖ وعندهۥٓ أم ٱلكتٰب,"Allah eliminates and confirms what He wills, and with Him is the Master Record.",210,13,3,102,False,,6236,9,"[يمحوا۟,ٱلله,ما,يشآء,ويثبت,ۖ,وعندهۥٓ,أم,ٱلكتٰب]"
40,1747,وإن ما نرينك بعض ٱلذى نعدهم أو نتوفينك فإنما عليك ٱلبلٰغ وعلينا ٱلحساب,"Whether We show you ˹O Prophet˺ some of what We threaten them with, or cause you to die ˹before that˺, your duty is only to deliver ˹the message˺. Judgment is for Us.",210,13,3,102,False,,6236,13,"[وإن,ما,نرينك,بعض,ٱلذى,نعدهم,أو,نتوفينك,فإنما,عليك,ٱلبلٰغ,وعلينا,ٱلحساب]"
41,1748,أولم يروا۟ أنا نأتى ٱلأرض ننقصها من أطرافها ۚ وٱلله يحكم لا معقب لحكمهۦ ۚ وهو سريع ٱلحساب,Do they not see that We gradually reduce their land from its borders? Allah decides—none can reverse His decision. And He is swift in reckoning.,210,13,3,102,False,,6236,18,"[أولم,يروا۟,أنا,نأتى,ٱلأرض,ننقصها,من,أطرافها,ۚ,وٱلله,يحكم,لا,معقب,لحكمهۦ,ۚ,وهو,سريع,ٱلحساب]"
42,1749,وقد مكر ٱلذين من قبلهم فلله ٱلمكر جميعۭا ۖ يعلم ما تكسب كل نفسۢ ۗ وسيعلم ٱلكفٰر لمن عقبى ٱلدار,"Those ˹disbelievers˺ before them ˹secretly˺ planned, but Allah has the ultimate plan. He knows what every soul commits. And the disbelievers will soon know who will have the ultimate outcome.",210,13,3,102,False,,6236,20,"[وقد,مكر,ٱلذين,من,قبلهم,فلله,ٱلمكر,جميعۭا,ۖ,يعلم,ما,تكسب,كل,نفسۢ,ۗ,وسيعلم,ٱلكفٰر,لمن,عقبى,ٱلدار]"
43,1750,ويقول ٱلذين كفروا۟ لست مرسلۭا ۚ قل كفىٰ بٱلله شهيدۢا بينى وبينكم ومن عندهۥ علم ٱلكتٰب,"The disbelievers say, “You ˹Muhammad˺ are no messenger.” Say, ˹O Prophet,˺ “Allah is sufficient as a Witness between me and you, as is whoever has knowledge of the Scripture.”",210,13,3,102,False,,6236,16,"[ويقول,ٱلذين,كفروا۟,لست,مرسلۭا,ۚ,قل,كفىٰ,بٱلله,شهيدۢا,بينى,وبينكم,ومن,عندهۥ,علم,ٱلكتٰب]"
1,1751,الٓر ۚ كتٰب أنزلنٰه إليك لتخرج ٱلناس من ٱلظلمٰت إلى ٱلنور بإذن ربهم إلىٰ صرٰط ٱلعزيز ٱلحميد,"Alif-Lãm-Ra. ˹This is˺ a Book which We have revealed to you ˹O Prophet˺ so that you may lead people out of darkness and into light, by the Will of their Lord, to the Path of the Almighty, the Praiseworthy—",211,13,3,102,False,,6236,17,"[الٓر,ۚ,كتٰب,أنزلنٰه,إليك,لتخرج,ٱلناس,من,ٱلظلمٰت,إلى,ٱلنور,بإذن,ربهم,إلىٰ,صرٰط,ٱلعزيز,ٱلحميد]"
2,1752,ٱلله ٱلذى لهۥ ما فى ٱلسمٰوٰت وما فى ٱلأرض ۗ وويلۭ للكٰفرين من عذابۢ شديد,"Allah, to Whom belongs whatever is in the heavens and whatever is on the earth. And woe to the disbelievers because of a severe torment!",211,13,3,102,False,,6236,15,"[ٱلله,ٱلذى,لهۥ,ما,فى,ٱلسمٰوٰت,وما,فى,ٱلأرض,ۗ,وويلۭ,للكٰفرين,من,عذابۢ,شديد]"
3,1753,ٱلذين يستحبون ٱلحيوٰة ٱلدنيا على ٱلءاخرة ويصدون عن سبيل ٱلله ويبغونها عوجا ۚ أو۟لٰٓئك فى ضلٰلۭ بعيدۢ,"˹They are˺ the ones who favour the life of this world over the Hereafter and hinder ˹others˺ from the Way of Allah, striving to make it ˹appear˺ crooked. It is they who have gone far astray.",211,13,3,102,False,,6236,17,"[ٱلذين,يستحبون,ٱلحيوٰة,ٱلدنيا,على,ٱلءاخرة,ويصدون,عن,سبيل,ٱلله,ويبغونها,عوجا,ۚ,أو۟لٰٓئك,فى,ضلٰلۭ,بعيدۢ]"
4,1754,ومآ أرسلنا من رسول إلا بلسان قومهۦ ليبين لهم ۖ فيضل ٱلله من يشآء ويهدى من يشآء ۚ وهو ٱلعزيز ٱلحكيم,"We have not sent a messenger except in the language of his people to clarify ˹the message˺ for them. Then Allah leaves whoever He wills to stray and guides whoever He wills. And He is the Almighty, All-Wise.",211,13,3,102,False,,6236,21,"[ومآ,أرسلنا,من,رسول,إلا,بلسان,قومهۦ,ليبين,لهم,ۖ,فيضل,ٱلله,من,يشآء,ويهدى,من,يشآء,ۚ,وهو,ٱلعزيز,ٱلحكيم]"
5,1755,ولقد أرسلنا موسىٰ بـٔايٰتنآ أن أخرج قومك من ٱلظلمٰت إلى ٱلنور وذكرهم بأيىٰم ٱلله ۚ إن فى ذٰلك لءايٰتۢ لكل صبارۢ شكورۢ,"Indeed, We sent Moses with Our signs, ˹ordering him,˺ “Lead your people out of darkness and into light, and remind them of Allah’s days ˹of favour˺.” Surely in this are signs for whoever is steadfast, grateful.",211,13,3,102,False,,6236,22,"[ولقد,أرسلنا,موسىٰ,بـٔايٰتنآ,أن,أخرج,قومك,من,ٱلظلمٰت,إلى,ٱلنور,وذكرهم,بأيىٰم,ٱلله,ۚ,إن,فى,ذٰلك,لءايٰتۢ,لكل,صبارۢ,شكورۢ]"
6,1756,وإذ قال موسىٰ لقومه ٱذكروا۟ نعمة ٱلله عليكم إذ أنجىٰكم من ءال فرعون يسومونكم سوٓء ٱلعذاب ويذبحون أبنآءكم ويستحيون نسآءكم ۚ وفى ذٰلكم بلآءۭ من ربكم عظيمۭ,"˹Consider˺ when Moses said to his people, “Remember Allah’s favour upon you when He rescued you from the people of Pharaoh, who afflicted you with dreadful torment—slaughtering your sons and keeping your women. That was a severe test from your Lord.",211,13,3,102,False,,6236,27,"[وإذ,قال,موسىٰ,لقومه,ٱذكروا۟,نعمة,ٱلله,عليكم,إذ,أنجىٰكم,من,ءال,فرعون,يسومونكم,سوٓء,ٱلعذاب,ويذبحون,أبنآءكم,ويستحيون,نسآءكم,ۚ,وفى,ذٰلكم,بلآءۭ,من,ربكم,عظيمۭ]"
7,1757,وإذ تأذن ربكم لئن شكرتم لأزيدنكم ۖ ولئن كفرتم إن عذابى لشديدۭ,"And ˹remember˺ when your Lord proclaimed, ‘If you are grateful, I will certainly give you more. But if you are ungrateful, surely My punishment is severe.’”",212,13,3,102,False,,6236,12,"[وإذ,تأذن,ربكم,لئن,شكرتم,لأزيدنكم,ۖ,ولئن,كفرتم,إن,عذابى,لشديدۭ]"
8,1758,وقال موسىٰٓ إن تكفروٓا۟ أنتم ومن فى ٱلأرض جميعۭا فإن ٱلله لغنى حميد,"Moses added, “If you along with everyone on earth were to be ungrateful, then ˹know that˺ Allah is indeed Self-Sufficient, Praiseworthy.”",212,13,3,102,False,,6236,13,"[وقال,موسىٰٓ,إن,تكفروٓا۟,أنتم,ومن,فى,ٱلأرض,جميعۭا,فإن,ٱلله,لغنى,حميد]"
9,1759,ألم يأتكم نبؤا۟ ٱلذين من قبلكم قوم نوحۢ وعادۢ وثمود ۛ وٱلذين منۢ بعدهم ۛ لا يعلمهم إلا ٱلله ۚ جآءتهم رسلهم بٱلبينٰت فردوٓا۟ أيديهم فىٓ أفوٰههم وقالوٓا۟ إنا كفرنا بمآ أرسلتم بهۦ وإنا لفى شكۢ مما تدعوننآ إليه مريبۢ,"Have you not ˹already˺ received the stories of those who were before you: the people of Noah, ’ad, Thamûd, and those after them? Only Allah knows how many they were. Their messengers came to them with clear proofs, but they put their hands over their mouths and said, “We totally reject what you have been sent with, and we are certainly in alarming doubt about what you are inviting us to.”",212,13,3,102,False,,6236,40,"[ألم,يأتكم,نبؤا۟,ٱلذين,من,قبلكم,قوم,نوحۢ,وعادۢ,وثمود,ۛ,وٱلذين,منۢ,بعدهم,ۛ,لا,يعلمهم,إلا,ٱلله,ۚ,جآءتهم,رسلهم,بٱلبينٰت,فردوٓا۟,أيديهم,فىٓ,أفوٰههم,وقالوٓا۟,إنا,كفرنا,بمآ,أرسلتم,بهۦ,وإنا,لفى,شكۢ,مما,تدعوننآ,إليه,مريبۢ]"
